id,type,series,series_length
755,tanh(x),-0.90401056984858 -1.18222757578149 -1.02934696146277 -1.18471237535631 -1.42568849529649 -1.4144956088093 -0.969738809684107 -1.15900233145325 -0.356767731500934 -0.303352840270291 -0.179476982502573 0.927585103015651 0.377990982834191 0.496776035462861 1.09014865596504 1.41034910938156 0.723982804774434 1.18446817933417 0.64246361468517 1.32681396405785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
755,sin(2x),-0.0134703498936584 -0.0392550526699412 -1.43418526166201 -1.36181701539578 -1.05122865012291 0.175197818016287 0.702373749064091 -0.74415515543959 -0.538774504850839 -1.64673300242089 -0.784294931986658 -0.469325448048729 1.05625443572658 -0.154500185735036 0.00226660987373895 -0.230824730219433 0.655649006762021 -0.841237644038135 -1.61894694927805 0.157829192173428 0.48549627854054 0.812320841383689 1.11888266189189 0.0554172664590499 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
756,sin(0.5x),-0.201571760861284 0.810243483917868 -0.964063795037431 -0.93911248825664 -0.710688539131501 -1.11137544955006 0.0288050588863336 -0.507659060867397 0.783495403538272 1.03988634435004 0.805588246630274 0.424180009065425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
756,tanh(x),-0.990540192610371 -0.754561072063104 -0.455826712312428 -1.30478441643791 -1.14654337540022 -1.44650014979819 -0.607676021358199 -0.905560756927439 0.392076100152002 -0.0842104887921581 1.49685982727901 1.0649402604305 1.47167831984533 1.11107266239866 -0.40308602907676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
756,sin(2x),-1.4372050866365 -1.21976616614948 -0.524392490685368 -0.632008709702245 0.909712970731202 -0.0664727690701815 0.237862171330113 -1.5795699912488 -0.542728634649568 -0.699342305158432 -1.07941361206041 -1.17467061929876 -0.459522920662284 0.158140232839659 0.519184509011387 0.662586104421865 0.858203342051237 0.375746026863172 0.589279908665301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
757,sin(0.5x),0.192313871880665 -0.656849760449048 -0.844039728358222 -0.572843360280797 -0.152775102531116 -0.167553741080595 -1.30298580698374 0.13567052654518 -0.0361413461968477 -0.353464846955511 1.3168113964061 1.6427114247561 1.11934622840121 1.20116935493367 0.147672585315099 0.794955887867743 0.525466402816762 0.910927482743026 -0.277480858087563 0.911756734305781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
757,tanh(x),-0.148013638512798 -0.779411096262828 -0.79351995977603 -0.675885865584672 -0.512045953417921 -0.850818819691969 -1.94214900383766 -0.743823812033665 0.346389998955905 0.439833798058405 1.15628784715133 1.32565464458415 0.60552384453964 0.615063583828185 1.18690600662205 1.24861230231248 1.24627501919264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
757,sin(2x),1.1457683815313 -0.927085479389156 -1.32151540385296 -0.632750721021933 -0.366786248000223 0.414203616383763 -0.389890501803572 -0.831746856169526 -1.72336614765704 -1.02336983455052 -0.773743194319848 -0.116237011126972 -0.414803687891186 -0.561753052059097 2.09540216826003 0.665155787065759 0.0785907842788478 -0.876717882898438 -0.266539525017986 0.88664914003878 0.870723360261448 0.94152163353807 -0.0851634023702487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
758,sin(0.5x),-0.780988249213687 -0.74198156124201 -0.894524833172385 -1.44311888029575 -0.107481097366153 0.304523497120681 -0.998275641153231 0.687192239090019 1.10513233882407 0.576907601615205 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,10
758,tanh(x),-1.32123741952125 -1.32672513330707 -0.977117922997293 -1.21691762092254 -0.501966420967694 -1.54707337448412 -1.08923820842683 -1.04278455952023 -0.666556282173178 -1.48097984888052 0.0218583547473272 1.1820472240812 0.663619574837724 1.39789285745084 1.50838359277281 1.57361019430018 0.986253390474902 0.591163844062851 1.44991290853473 1.56205216413642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
758,sin(2x),-0.35178904878659 -0.350936096430236 0.921144049900944 0.542705459292712 0.629248040331248 0.561962939055306 -0.801620740019183 -1.42721860580476 -0.516713198644011 1.11157756337568 1.59624988247116 -0.0497834411387368 -0.951641511354589 -1.30986204010508 -0.627683697402553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
759,sin(0.5x),-0.727257759896103 -1.22211611349966 -2.16001448718918 -1.02541095336786 -0.941831003003148 -1.44887846695769 -1.26118822725963 -1.24556121367098 0.0561611213886627 -0.747003206173003 -0.0971710683501481 0.116945078381045 -0.360886188054245 0.599461853847884 1.30171684119179 0.775320215859456 0.725895096085506 0.971985862730888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
759,tanh(x),-1.54982320230588 -1.70301353682266 -0.715283052412352 -1.44016067801456 -0.554085018255242 -1.09466819175062 -0.505171448289972 -0.294943265378002 -0.818752734673437 0.0666946232046769 -0.441347854986964 1.19664345358547 0.766054524899527 2.49311254716665 1.38331688774649 1.13158600089754 0.909942878096494 0.664955805409209 1.12283592724086 0.439109852582204 0.779157022686021 1.9275537351427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
759,sin(2x),-0.110611615131926 -0.920133868407452 -0.722090864812402 -0.045168444932683 -0.103255798996578 -1.35869553947821 -1.02222952965004 -1.26846437549901 -0.776866533102042 0.584881142797705 0.591527689253223 1.16000815831116 -1.11076997982642 -0.133251415590928 1.63278986859032 0.756559429574861 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
760,sin(0.5x),-0.372996709291961 -0.846600851402362 -1.17055346538848 -1.40248893523547 -0.464448729443202 -0.553610728547603 -0.534079411289305 -0.221158517383842 -0.135294106263854 -0.504642124039427 0.462126746058314 -0.200154955236788 0.702118449558092 1.44295161865156 1.23369548153721 0.859496678503753 1.98347288909971 1.13630798719489 0.782327566305314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
760,tanh(x),-0.541948338771607 -1.4257760515002 -0.998589247624422 -2.18796027991634 -0.810663719970814 -0.978231661001714 -0.456116407265713 1.15020461209066 1.04583056262618 1.35773484200552 0.509015578151286 0.483062944677381 0.830700582153854 1.22973890416191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
760,sin(2x),0.311575450316249 -0.571925647883816 0.544377335022223 0.388934792808695 -0.161812061900281 0.464141526275478 0.241346284678553 -0.808823380744651 -0.710422200873356 -1.04652245220931 -1.46606806529168 1.10045932034565 0.832899567146746 -0.071141100041431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
761,sin(0.5x),-1.4737183105322 0.0821931234180029 -0.816723230462507 -1.06405900214499 0.541747199893044 0.442638799005632 0.0273045767386276 0.0969551260558725 0.654128339695712 0.760453640530981 1.45743813200429 0.823198500683932 1.16459047008083 1.20319104390605 1.18186736578084 0.950040556939784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
761,tanh(x),-1.20920737524448 -1.41502556298954 -1.65809597672782 -0.473710845309397 -0.577581680207621 -1.25869463729444 -1.21125503121881 -1.81286208905921 0.550530931554832 0.452792242008292 1.59204558454315 0.933100152658518 0.836834019708336 1.75715633371587 1.00814479280904 0.0277621862967987 0.0372392576749536 -0.0303121839198295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
761,sin(2x),-0.645206010105428 -0.305165356801071 -0.964920057383807 -0.806816409778877 0.149573274328539 1.09687001755367 -1.35006749009517 -1.04321576209216 0.3684758354673 0.120219094797056 0.139694881017945 -0.557168419429613 -0.287465388380854 -0.0480421726981722 0.109222993117414 1.36220809800186 0.13999656127008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
762,sin(0.5x),-0.493495886976448 -0.92819195179232 0.053276592276272 -0.877891631195872 -0.754011322304801 0.0637376670437947 -0.329198957105498 -0.434529230505534 0.467307708923225 0.414707980044104 0.871564174228953 1.65910858537667 1.40303440317806 0.996930908440014 0.760853859529977 1.97709920555229 0.906641314132505 0.466654415584238 -0.0776285263223335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
762,tanh(x),-0.566721028873436 -1.05805319858647 -1.42153504764223 -0.835367807589729 -1.01490039421319 -0.996573631439964 -0.523150010349924 -0.849044646098473 0.0184999978708876 0.587753672175441 -0.0400018146444143 0.935451548657029 0.224311293749334 1.2668637775273 2.30278107514768 1.19281720300044 1.38477804880476 0.84907932080631 1.05641951416901 0.777195961848227 2.05081207580119 0.689067910167788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
762,sin(2x),-0.237107833493556 -0.226023980786637 -0.274710880729854 0.483538428465808 1.04921756612643 0.907325425326962 0.780275359710747 0.671427145201006 -0.406486909761326 -0.611119532015039 -1.28217508111096 -0.656709069788283 0.556337358582921 0.518180276034449 0.51579104877978 0.363754930785049 -0.165374309996989 -0.714593768047445 -1.49404405720106 0.1065385153173 -0.122881417816389 1.06677720321682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
763,sin(0.5x),-0.96916463448483 -0.198239350986897 -0.248509400972507 -0.681840604364607 -0.753755530023447 0.216637639583508 -0.271048347733396 -0.0707286013102277 0.805929267947874 -0.37718932591658 0.618413103055925 0.885459913264767 1.44614023280252 -0.0246055145248242 0.778769913010141 0.2690421666836 1.16791246282112 1.68995328644666 1.12335423331398 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
763,tanh(x),-0.82002422190522 -1.28939498586029 -0.386308598862221 -1.17263351684985 0.15311129029377 -0.435946218795161 -0.877011472550466 -0.854633096103258 -0.00845763212985651 -0.0175451387528759 1.16420687084964 0.0639432220966103 0.792422928916614 1.11735151483675 1.11959246045856 0.794943474391063 1.53745448892407 1.2435865720952 1.59737346144522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
763,sin(2x),-0.474368852606176 -0.767531580053685 -0.920431029432103 -0.637908812523759 -0.338859949772798 -0.00971091591299988 0.0440695785381489 0.249431377959059 -0.1159345171225 0.56032859345503 -0.104900548752289 -0.112642661681959 -0.798471162607359 -0.976759095023814 1.11822816557943 0.952358681498128 1.54964175443233 0.0904335836077995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
764,sin(0.5x),-0.426845999053166 -1.22771697455934 -0.833727374787547 -1.74382176705604 -0.441725023245923 0.557730065788321 0.0509102857980127 0.0276104546090619 0.169091203035698 -0.37833359598784 1.53006699404765 0.473542544496922 0.942937997714154 1.09998928355782 1.03208635031123 1.34080006832383 0.0863783967884528 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
764,tanh(x),-0.771726151025325 -1.08251774038217 -0.911141676064146 -0.413218378535303 -0.525996896790183 -0.97235725213148 -0.154751059187837 -0.00663514156991812 1.26485185571599 0.579309077403621 0.0876531364810424 1.16590903268179 0.949569850561544 1.28557253610226 1.02467353053568 -0.319810853681976 1.3881099014292 0.863194091216494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
764,sin(2x),0.128121933260074 -1.26900245850474 1.22544311803904 1.08023132323184 1.71143553581722 0.696939462217899 -0.788399481837859 -1.04474156439596 -1.76885936550335 -0.71920237521063 -0.694557204847094 0.00564987887121024 0.0295950869004685 0.357505244295598 1.59964970096201 -0.694940205561203 -2.38245156075463 -0.654249100417558 -0.240466222162207 0.832969802145696 0.775188526226529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
765,sin(0.5x),-1.3576168696683 -1.30825657627284 -0.905371523436659 -1.45812378460343 -0.968035642028108 -1.24519727391458 -1.51329611396674 -1.54582893815739 -0.105593987684093 -0.802076908812045 -0.0310488424035834 0.95099067702083 0.626443394586362 -0.247210843219952 0.814014497618027 0.677172220539053 0.458939552351374 0.948862834336949 0.779571486897243 0.45401859069989 0.491008845861083 1.38602318377659 1.18158323562333 0.603586085174727 0.755893070532098 0.862860633152154 0.775096828366506 0 0 0 0 0 0 0 0 0 0 0 0 0,27
765,tanh(x),-0.589353034405922 -0.879830474686955 -1.1310750620342 -1.11771672700906 -0.837005921649532 -0.703881139856322 -1.36338296781761 -0.228916025169972 -0.881829546060977 -0.909356052893688 -0.0661519056187897 0.499550879393956 0.462947954917034 1.06354569570043 1.79067449507119 0.553895736679294 0.439637129273863 1.03822874890895 0.622251962813523 0.916320636510359 0.528244011048856 1.69265564782949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
765,sin(2x),-0.79853729457863 -1.35725540288436 -0.0104925289905615 0.577680955341292 0.745449109578282 0.984602024838856 0.571729813070065 0.276303644983536 -0.623252172949643 -0.271874196432927 -1.87053502475646 0.807338162974123 0.156285753801878 1.41592789159911 1.73867032964169 0.640206834122185 -0.803219572493137 -0.508080309896996 -0.387182605148666 0.599818492422397 1.00137981806336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
766,sin(0.5x),-0.762693091476733 -0.273872879302457 -2.21193832613887 -1.2599578545891 -0.418154146041656 -1.05894145288406 -1.25830461555141 -0.00677325531537232 0.36768210031481 -0.247526276538453 0.0578782705449812 1.11942178731046 0.175873230655936 0.0940809007604847 0.798109360423867 0.949183246609803 0.293270991103762 0.443103479005694 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
766,tanh(x),-0.957383872614444 -0.402007329498119 -1.35566755455396 -1.49137323622895 -0.338420690754969 -1.49642978768566 -1.57474649176481 -0.396334627621195 -0.4571639974954 -0.0354765363636194 -0.25662877629653 0.779137415973248 0.912439914150806 1.2932981370845 0.277347481415735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
766,sin(2x),-0.29117865918479 -0.129958654178368 -1.22884138259553 -0.349610836328484 1.29675748637817 -0.0784983523868918 -1.24595236458649 -0.862884400924419 -0.00230362910851224 0.903326722797815 0.794215402237721 1.02281630091129 1.16283563032976 -1.58866998090116 -0.935510569717794 0.388781401856829 0.289021423936225 -0.163444137555492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
767,sin(0.5x),-0.673645343411746 -1.22816647674171 0.0321520705157414 -0.873301549940047 -1.09446869613535 -0.163570697645645 -0.644152830529352 -1.07818623733444 -0.414470419333159 -0.058518797846999 -0.263938630616772 0.84108763447801 0.0128301723507838 0.179484738414344 0.703203820943452 1.19222002971851 0.94633826470567 0.94734456291897 0.585106631462373 0.649233103839266 0.892581925665087 1.40662039937594 0.53136621397141 0.734301443206382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
767,tanh(x),-0.968867778758052 -0.819725366554814 -1.23171097800871 -1.52575466301021 -1.28943858824308 -1.53409271394163 -1.29510061921703 -0.725254118632803 -0.925721807786573 -0.678478134777068 1.00607906498667 -0.298131837288594 0.289772364764057 0.222970448219425 0.653220044387572 1.51782465767505 0.86920493903517 1.94343727246048 0.83661808570888 1.46787280990297 1.22999583309039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
767,sin(2x),0.446513869403657 0.0447501976647118 -1.39701148208676 -1.08546797854492 1.72977674246019 -1.07781877410171 -0.716154846529681 -0.79908035137753 -0.0514242660592757 0.961320934527292 0.916580437746096 0.434233167029577 0.994279979284638 -0.370938679727225 0.0884710828099079 -2.17518502582204 -0.00423449274529719 -1.54141692319322 0.599123386986259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
768,sin(0.5x),-1.16714648427727 -1.07933217149838 -1.55109857416065 -0.662124583713205 -1.61382705323322 -0.921536896762022 -0.0511663792935932 1.10935110966457 0.371865310577912 0.124324284210265 -0.121904281580417 1.96563315351986 0.419621802177496 1.35448824761011 1.19787783543374 -0.404447469747906 1.18655175164954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
768,tanh(x),0.110269239156166 -1.1238418069659 -1.47832162300252 -1.36111877013961 -1.50990212317074 -0.881758411820288 0.420096984883015 0.139836728249977 0.363206232266689 1.02423492743401 1.67571385364573 1.2808790001172 0.969326082284887 0.207381422060012 -0.177070818928505 1.44271977408606 0.312523885885943 0.300432154959943 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
768,sin(2x),-1.89556306253269 -1.20145765534345 0.0626690239173856 2.14533804471166 0.302495587910617 0.415587233089245 0.218239487112679 -0.987942909071436 -0.209282253708637 1.92847067310933 0.936553487889749 -0.771386379359634 -0.152029396473545 -1.01367015611647 -1.11260467911928 1.62369399545122 0.703237268749465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
769,sin(0.5x),-0.866908548398587 -0.883425830390796 -1.49733746804197 -2.05795729705809 -0.594116078017238 -0.614011478719133 -0.95263061405259 -0.701435814421601 0.2761781631414 1.76093529307771 1.14239152240564 1.68611414895357 -0.530959692721371 0.0744111103681847 1.240025724581 0.817993952291693 1.61144153397403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
769,tanh(x),-0.947278180141761 -0.0362891387228668 -0.671571636710789 -0.638468372213602 -0.327524961436558 -0.672707089122407 -0.233631113364875 0.920792385738087 0.626814133915207 1.34577658064803 0.547443011411573 1.35644721872676 1.21243696725086 0.245171044497712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
769,sin(2x),-0.0106200724011053 -1.13365398712184 -0.719079504152858 0.937539110288673 0.179384302606479 0.920419358003364 1.69063676187734 -0.679004039831878 -0.158671853260911 -0.397606382596349 -0.167105905376366 1.46932415651039 1.46469143395705 -0.321440485874188 -0.473839517464329 -0.13472016961495 -1.20676005287674 -0.834740937461051 0.41678498751277 0.309224425754669 0.247966030963992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
770,sin(0.5x),-0.621211506544131 -0.368630603548121 -0.729228590646396 -1.09737566068508 -0.950906146065354 0.00427129277070692 -1.53656719389335 -1.42584776918061 0.242137871197315 -0.258067086942812 0.285630605187211 -0.906150061684912 -0.114471852632434 0.592216089855965 0.119753013152395 1.14509439733408 1.66457725249309 1.54702889244204 1.16038931171366 1.27751250928476 1.0726103263321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
770,tanh(x),-1.66054381104577 -0.744716583645921 -0.508695167053909 -0.650489554771033 -1.05204800731609 -1.49920432899511 -0.841054709595016 -1.1786759063919 -0.652663191605073 -1.47726306498947 0.269793050012872 0.59939934990323 1.43719998759629 0.806163173663663 1.33353507671676 0.964649654777369 1.12017892255157 0.253302457405472 1.10712552077644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
770,sin(2x),-0.242681578803678 -0.384733150494638 -0.701055502747115 -0.175791102375765 0.290704328247312 1.07416216602497 0.834409093930054 1.37148405152579 0.937775249269641 -0.972189571279372 -0.873937396645286 0.465261934487846 0.81655382324842 1.03423221411898 0.687494216764708 -1.43685173087337 -1.56810259392057 -0.625291980628519 1.67486610744184 1.32300863576103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
771,sin(0.5x),-1.43462566324628 -0.539200752063378 -1.22067688754509 -0.116463353799845 -1.5374828096859 -0.302033257456808 0.424046007840415 0.134484433871234 0.933090565848926 1.27349980344625 0.583612323549299 0.90108599749823 1.72050829607484 1.31940235703839 0.761244861157728 1.68039901452285 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
771,tanh(x),-1.56180311745156 -0.751405141544528 -1.45344306741582 -0.0256968307616504 -0.678693412331796 -2.1363155082825 -0.455206508985926 -0.618251623297239 -0.258600580142461 0.21538122605907 -0.726200304381925 0.0768127962093099 0.920043414605043 2.28685976285535 1.32089090067217 1.15676006184916 1.07586601092529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
