id,type,series,series_length
886,sin(0.5x),-1.41885344269761 -1.38988345508044 0.185820678091703 -1.63163000265781 -1.24992297869065 0.661001305129884 0.0279338755760692 0.0988758073291419 1.08784470931959 -0.136098607705227 -1.9908106371763 0.831796937279429 0.556323683224221 0.625724462570858 1.33729994746674 1.46959062515595 1.18753396436121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
886,tanh(x),0.0458019643213261 -0.802032981479158 -0.77393626537529 -1.13534789556325 -0.879142933137945 -1.84331405422361 -2.23934132518605 -0.157930725417844 -1.23610077488875 0.0196804330513494 0.413321264305281 -0.588115928468856 1.53019223005819 0.206394767752243 0.436924452432288 1.13271476256637 0.509352753695452 1.55808265861861 -1.27338700798356 2.84902920762107 0.910281635442009 0.960275942794125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
887,sin(0.5x),-0.946676788560093 -0.306129214169713 0.943087683215804 -0.556051557339291 -0.0481278698557688 -0.901052201849967 -1.27703399646961 1.87425932801777 1.3021920219479 0.407960465506395 1.3115316911414 2.28614379118704 0.0654239073019941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
887,tanh(x),-0.315268719121999 -0.122816831332539 -1.44339950121788 -0.476562135357795 -0.925425287866242 -1.78484381191665 0.12049665803049 -0.375322393960534 -0.206639592474864 -1.0259208386924 -0.539829322872567 -0.942212220687771 0.542071647999742 2.30063301603168 2.49999181618651 0.31778660729139 0.877987091072795 1.68283196151203 1.74574216066614 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
888,sin(0.5x),0.0243657875902505 -0.98952855806433 0.986463809955974 -1.62648067182253 1.79891834172009 0.652058103128244 0.781798078451629 0.0759812976236166 1.36791031453693 0.159985608301578 0.247970832040379 0.67520202864136 -0.681992169560854 1.9933044538125 1.99613631319517 1.08697841036475 -0.607928024575952 0.577067132369806 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
888,tanh(x),-1.04274454876545 -0.998727457470522 -1.43183862018266 -0.623178529684224 0.104753965946801 -0.256939964254028 -0.0420522706788918 -0.105362321666774 -1.01748394796777 -0.142655783310766 1.72643598080156 -0.253352182411047 1.21354116796982 2.45471209866678 2.67903099914791 0.581703534153781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
889,sin(0.5x),-0.512525758832895 -1.11239218389389 -1.89624664322515 -0.00929180948820441 -1.34835637566331 -2.07225052408148 -0.447739128352187 -0.866396593713828 -0.169588762624037 1.37933654759714 0.249664586166894 -0.286518073939929 0.757586586634756 0.740075096914568 -0.470357543685506 -0.203441171577918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
889,tanh(x),-1.93243260221221 -0.570111551281558 -0.58055560736609 -0.711371348165123 -0.936078210065736 -0.764358413547797 1.0897558490577 -1.10171728547189 -0.613309295877191 -1.18573924456959 1.99557337953628 0.563359981111811 1.66977219804325 -0.497448317070303 0.417187125966333 -0.199017981719203 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
890,sin(0.5x),0.921935580792217 -1.19302469551687 -0.785370343531346 -1.66947228960288 0.988851924781781 -1.19729150421261 1.00584326013347 -0.102656929317609 0.972683010812528 1.38562788510177 0.682950570785615 0.105978426357207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
890,tanh(x),-2.23002152053612 -0.307601038891584 -1.55416442628454 -0.975236013645416 0.347258384018984 0.21900610925831 -2.39505528369052 -0.0226275095751981 -1.20722128517798 -0.534941636325007 -0.430686218260672 1.78729047768944 2.01523946193853 0.550266066641833 -0.522034422320725 1.40656204855855 -0.857730405443842 0.322661624534234 1.38267205185609 2.4698892452618 0.827289398093968 0.316387610738324 0.00954106662729315 0.952668730384983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
891,sin(0.5x),-2.28381314333043 -0.95648620531278 0.318276844213955 0.668787190626632 0.137028090145109 -0.18136483053755 1.14301015607789 -1.59383178374863 -0.158616188649697 -1.03642496655468 0.0144164049510679 0.18605493999277 -0.697985878576236 0.0925362973394995 -0.153559686991704 0.525601194773958 1.31365231145699 0.554339549134942 0.865689658677239 0.822023059139668 1.00502287174623 0.702413947302436 2.08313975937656 -0.0945993186119715 1.79722205641274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
891,tanh(x),0.251732230915627 -1.35389961727785 -2.097858747614 -2.43705453417841 0.41439668410648 -3.17508976771705 -0.266790045610168 -0.264032705328454 -0.500062073361494 0.254963607591457 0.966344827809149 0.724383903124133 1.13219552546708 0.0346952621010218 0.569889989279402 2.03191041919621 0.745727566300711 -0.420200600520008 0.686487087947927 0.276170443848296 -0.782988117165435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
892,sin(0.5x),1.52226317038035 -0.138462887883742 -1.20102965143622 1.02610025179547 1.33013693219503 -0.842868501715696 -1.29832574201982 -2.01137540775466 0.719477915869514 0.40173546844897 0.719055907394429 0.881564290209117 0.222896798895375 0.340147578907501 1.0739272160708 0.980073808319344 2.63791279561558 2.19979746499549 -0.910040869693965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
892,tanh(x),-0.354653041500972 -1.57194299134862 -3.52413711328375 -0.231684129455714 -1.31195642859251 -1.33122302605654 -2.01875192429315 -2.04196126287303 0.597802464018247 -0.252213976537447 0.414789551488865 0.431442965073087 1.09539839198517 2.28544550120991 0.17341094208138 1.98201068293804 0.221279813210416 0.403078156690932 1.66114835920652 0.16617711620075 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
893,sin(0.5x),0.489240523350338 -0.734175064968814 -0.861476940104697 -0.985712990476037 -0.166289908688563 0.532672359272591 -0.347440722426346 1.59934205188594 0.14223034384956 1.02309047389383 -1.12834317170262 0.0618583065729817 1.66158602131128 1.1759192063662 1.63638222539674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
893,tanh(x),-1.32630669009643 -1.41000563352928 -1.36165043123562 0.157391727980701 -1.27084822512732 -0.0345622535337945 1.10059766837591 -0.759939540578478 -1.47369104778765 -1.70602657819322 0.316747179539635 1.01085463037122 2.0198684338833 1.05805451248744 0.642219184940709 0.827895463019398 2.23454716726519 2.50968226620845 3.27687861297248 0.811917637877914 0.890127579672348 1.03882210523848 2.27792289134796 1.43826122161889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
894,sin(0.5x),-0.76652128480727 -0.794046081410336 -3.26010807671057 1.1579858711206 -2.84354946787776 -1.95303111514861 0.356468275958467 0.121788401144409 0.299762974580162 -0.940977933926052 0.402211180647941 0.278451089820659 1.4696503506548 2.38594769683027 1.01021404870718 1.05085343281771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
894,tanh(x),-1.57553285322691 -0.550937920533345 -2.44823365361104 -1.16884118454348 -1.26167495815374 -0.814435210793958 -2.53477573688229 -0.478302680998162 -1.42624219960228 0.32813031932642 -0.550484260183115 0.573952285310158 -0.306258135639698 0.927358939916336 -1.37578532364329 1.95446817235144 3.66475072085941 0.234221847142089 2.11626500194743 1.6064443046962 3.24289145027529 0.548567788752877 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
895,sin(0.5x),-1.68620832076085 -1.53690891471577 -0.00752915495575779 -2.06147574697146 0.851669567718206 -1.02892604973475 -2.92801974465789 1.11292456440458 -0.420191688330212 1.5328488678568 0.676518110290696 0.992847383815479 -0.389903953389878 3.06199506078097 -0.161683620201543 0.675235327041379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
895,tanh(x),-0.271624787754965 -2.26639714303322 -0.0511007468437285 -0.565961813136082 -0.867232994364295 1.41974696611077 1.54397211473227 1.20016713967385 1.18365366942789 2.64644604733942 1.8063416874221 1.68036529910588 1.02422106032711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
896,sin(0.5x),0.744253865511252 0.936663115514721 -1.19427461453508 -1.37346490940943 -1.15040954769302 -2.31760511852779 -1.87810175233774 -1.10325187895863 2.16445339500061 -0.26752361120663 0.371507060732834 2.06719144732351 0.734122235838877 -0.468177937476816 1.18916697069196 -1.66115407053449 1.06055228392153 -1.03279016047682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
896,tanh(x),-0.932604424254634 -2.51159570868356 -0.0852695403082571 -0.636887322760222 -2.15454328772997 -1.27405112388047 -0.0531567989183541 0.0894819586217422 -0.715344924207914 0.154290559812112 -0.326459120938606 0.488550618602872 1.87744511434387 0.72659150943572 2.2810210115903 0.779679684313498 1.99680116720039 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
897,sin(0.5x),-0.848504373582963 -1.49410852507952 -1.08406846838901 -0.0209379405078527 -1.25716154270304 -0.131299746206428 -2.06581306458482 -0.577829039617428 -1.19195549092086 2.00140821190237 -0.777458591654702 0.558291297350005 2.91382704179143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
897,tanh(x),-2.08098529452489 -0.721399088859312 0.3028289448456 -1.6030003136011 -1.15801052395771 0.929183066145442 -0.602782093461453 -1.09387912101263 0.376743572490942 -1.9785128859222 -0.290687782153793 -0.141012622705185 -0.779084086973559 0.955548417359019 1.43555668041198 0.933804861180924 2.67278246007462 1.15397676475861 0.604604155507742 0.614213833480989 0.861405811811832 1.41298320796872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
898,sin(0.5x),-0.529207069811326 -0.604138570387022 -1.80887171912855 0.37447882105665 -1.42246985699144 -0.413590626389905 -0.322820817176042 -0.793884123703333 -0.282637154553308 -0.362464540771351 0.707147763993271 1.28767421761728 -1.39459262922674 0.573302951847914 2.80964976381685 1.65151588564072 0.305719637082348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
898,tanh(x),-1.28918487934582 -0.580464049695687 -3.09345766462731 -3.55538141362451 -0.737389049891819 -2.12356492169976 -1.92890063139718 -0.140128184904756 -2.9613296984879 0.809594798499836 -0.494106216858859 -1.58357703094893 0.136662229995604 2.1909949940497 2.18499307659361 1.63701868201148 1.02561233393319 0.807657682816002 0.262594909280061 -0.250450944642593 0.182877338264654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
899,sin(0.5x),-0.754359778163582 -1.01049463284644 -2.87785460481122 -0.116554526770097 -1.44212143220272 1.70451673776191 0.344653068712783 0.169367996010484 1.01752018032414 -0.101748951239196 0.978024798628492 3.31201076508412 3.08207930923716 0.359507883688464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
899,tanh(x),-0.541900978937094 -0.718962807460704 -1.27778877522208 -1.76465622378626 -0.48358638024873 -1.05485138100937 -1.98108667045194 0.29165583007912 -0.0475147496588244 0.170412788813098 0.414398700912116 0.900309448157237 -0.284826494905973 1.08589141526986 1.71512164705793 2.66997897714829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
900,sin(0.5x),-2.03925210312361 -1.15598844028264 0.362071950448741 -0.974778534770418 -0.486861133954234 -0.0440363170118551 1.34892380125057 -1.00360632078488 -0.0813485265611043 -2.40724692013263 2.62528093313885 0.0722128308329452 0.376266319314023 0.744124808333481 0.0993469859367843 2.25817916409123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
900,tanh(x),-1.5239520657544 -0.0801464703689977 -2.33542564903053 -1.10391259159545 -1.24351373523066 -1.63309024246046 -1.67535247145445 -1.93414093145246 0.724894505672873 2.0981308831485 -0.747427263964254 0.395777158699621 1.3376644514173 1.95567990618258 1.29457600219705 1.2181100921798 1.33375672054234 0.328276803676601 1.54186547238808 2.37995869282514 0.516863753743878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
901,sin(0.5x),0.539839071478375 -0.768894279052043 -3.23212315965688 -2.64814960473967 -0.931683746843085 -0.993743104863941 -1.58216835361851 0.468010597855131 -1.16254832117013 -0.563955021848244 1.22880701286462 0.620442697889582 1.60673006414213 -0.714554787150862 1.22597591862315 -0.398490684594941 -0.836194301282113 1.49754949121748 0.845258151353159 0.990237334935478 0.362158621671804 3.27000004162832 1.07401850689701 1.14902495987932 0.109264059097317 1.04132760194184 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
901,tanh(x),-1.12126811387278 -1.12870253907913 -2.56916640045647 -0.00579373875084899 0.888174745586013 0.491243421120295 -0.637473183925639 -1.70758417721744 1.41447453865859 0.769552511761718 0.784608223946191 0.694020565017089 1.43505450921563 0.879490973616212 -0.843879042105259 2.28851531514746 -0.368754486854401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
902,sin(0.5x),-0.794433954533669 0.294997739897551 -0.857495806778607 -2.46450843741024 -2.68179833798031 -2.79101764230957 -1.44583307312033 0.676970406215822 -1.17085764925177 0.376656012625625 1.90549312647775 1.50596363529072 2.44541304873094 1.62686568322313 2.68775283439126 1.1756690918672 0.842162518846336 -0.950471268634664 0.875267456489183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
902,tanh(x),0.163905956394664 -0.161675639113254 -1.48933542509784 -2.02471007355297 -1.40885456194536 -0.916342263682137 -1.48416477595866 -2.63069847937139 -2.67393230519177 -0.766068505271729 0.645763642931312 1.04927542346296 1.9805966132122 1.54635307353866 -0.340548119668187 0.86060019251529 2.50934768196565 1.50537794669072 0.45865938524372 0.560371953933259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
903,sin(0.5x),-1.25069035303243 -1.25492119563906 -1.97203513824364 -2.58964194056056 -1.10266953469908 0.70050535401197 -2.32483884839984 -1.84378851151657 -0.133952579521496 -0.887963506235388 0.220138160693446 -0.737332984747558 1.0058106729501 0.324302174026968 0.0252217006161461 2.34103547279088 0.259405078808805 0.259745747033539 1.91308049833535 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
903,tanh(x),-1.48798301515211 -1.42799439974392 -0.979715332319834 -0.239096273082923 -0.102836332056374 -1.03871963190679 -0.387903466650313 -2.33366789922921 -0.692593491730615 -1.24646349585776 -0.745370371134761 -0.00273511065249021 -1.24777165607647 0.639412657421419 0.927420368525719 2.59317487831605 0.293260785990116 1.99714165478991 1.36262898872797 1.00516080976954 1.52478426569819 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
904,sin(0.5x),-0.94746117053395 0.247047926714326 0.55265513908004 -0.167218661686992 -0.202861888281088 -0.768438327133591 -1.83868556977033 -0.687323135752437 0.25543719287981 0.574939682486991 -0.138252515810549 0.373513632823114 -0.556123961961283 -0.840417406531178 0.977226740058925 2.57614453185846 0.753794834647518 1.7944467470407 0.589396784693867 0.540147628077439 1.92856902996563 1.23709955370125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
904,tanh(x),-0.159958972057987 -1.56569274426932 -1.65575370944907 -1.5278922090773 -0.151178606725944 -0.844755477129153 2.36550106610873 -0.770721316806744 -0.684810336972324 -0.429791194294391 1.4191902156539 0.133519809731094 2.00334092313558 0.684937858349841 1.01045451781242 0.956788657709585 2.20244505953612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
905,sin(0.5x),-1.76414068508042 -1.52764458676273 -0.341231380360114 -0.665408326373221 -0.428960801799375 -0.359705842344488 -1.04354204385654 -0.0122165427043189 -0.0042389315627526 -0.451681487233495 0.0263367711632113 -1.7655642093249 0.371798456096158 -1.31981593125332 0.248450877257758 1.53030053664038 0.663326400982935 1.86421714762936 1.7462999754915 1.75017333134193 0.281051772024457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
905,tanh(x),-0.501935843007353 -0.724827031981563 -1.81429683455078 -1.62368412992316 -2.29316777211686 -0.991634257685473 0.0460745601583135 -1.1258389630623 3.31320327483338 -1.38357873094581 0.248907654927828 2.02619253743549 2.16457675318214 1.20008256031764 -0.96588305733635 1.84489976771562 0.71892067548668 1.18123661696406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
906,sin(0.5x),-2.67848413481382 -0.860930429398785 -1.13962781993611 -1.66807498527044 1.01718258212686 0.631151511790083 -0.900602927123184 1.94239821213196 1.32815024524952 2.51566662340367 0.697792130938581 -0.415011395596085 0.17235619162067 -1.43519788967269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
906,tanh(x),-0.891770012290331 -0.976858597390412 -1.51904163493068 -2.5614379538476 -0.709105973872547 -1.18353885519249 -0.522222229764622 -1.1032349929969 -0.194642799738438 -0.611630252847804 -0.518187247569549 -0.179222508679736 -0.578360204879825 1.70822586373641 -0.00346669543339828 1.45340446983958 0.503824130625944 0.541349300643888 2.07784481298546 2.29560715584272 1.67360858094395 0.464163661009547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
907,sin(0.5x),-1.58560599880008 0.579951366698739 -0.604055992517382 -0.565573993949285 0.190092585510714 -2.26411578525611 1.35020386796503 0.809005690439418 1.10057131713866 -0.458972090498818 0.877496165632395 1.83460874168846 1.95145055653164 -1.51310038333001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
907,tanh(x),-1.42605790435672 -1.71530150221739 -0.816851799943719 -0.0877556163334361 0.30436764589558 -1.19045086723601 -0.110878630629069 -0.166833122905843 0.383826002118965 1.52229373809086 -0.605737249351914 0.0412691634039649 1.04807153078958 0.897150101618339 1.30696181021868 1.05884200062571 1.41340311077706 0.248220141099323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
908,sin(0.5x),0.0918052322395467 -1.22728114365625 -1.27518161058915 1.12557531191369 -0.732743219733269 -0.68660608648742 0.0503121392717751 -0.79695865409459 0.30286566025914 -0.873993748823447 -0.413179389602798 0.642587950057132 0.584830059044226 1.80768028538493 -1.76352215890624 0.544500631714362 0.0916508640793549 -0.133111705064482 0.515434939372766 1.08855106260674 1.6972336609827 2.20140868314727 1.33160706527547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
908,tanh(x),-2.45601595239527 -2.56580495534386 -0.125129629322781 -1.2059900281473 -0.259976801093147 -1.17407244530721 -1.31907596448511 -0.992861408850627 -1.15607410600148 0.804859984622202 2.13418705504962 1.08166681723802 0.390667299676875 1.54557493833658 2.04200495174232 -0.215099376581892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
909,sin(0.5x),-3.16236880416865 -0.426020064508761 -1.72158653946622 0.371791550435592 0.351980192251018 -1.40561940266901 -0.50658306228277 -0.329372588677409 0.329621956395223 -0.244146869423633 0.450241283895815 1.4000620010326 1.91176878951852 0.400271978373681 0.903183830960601 -1.0448215319591 2.43083318094322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
909,tanh(x),-2.06771201672449 -1.31887887775504 -1.11294518802694 -0.332055352144649 -0.918394927128093 -1.28654875051524 -0.844181189004191 -0.696349182466579 -0.492474810851222 -0.633631831140651 -0.166598528056722 0.0428017782187413 -1.8157810734931 -1.15646537054316 0.580417369797915 1.67779093256424 -0.146801252393038 1.37523256921453 2.03456152397906 2.4628979607647 1.15076983491926 0.56997322845932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
910,sin(0.5x),0.0492474490208739 -0.174139343206973 -1.68328640663084 -1.14158136257329 0.280123425494337 -0.826407477356539 -1.00088002684854 -1.5335243442752 -0.244973153429388 -0.886332385492781 1.3942136662253 0.0900576996739225 -0.771496203312437 -0.329486515940085 0.11929791935837 0.321577327191466 0.048163069790752 -0.0772372361168807 0.382863673439987 0.869173015048185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
