id,type,series,series_length
973,tanh(x),-1.06256144564867 -0.971719551346975 -1.23648502904636 -0.758378365127365 -0.636261164545949 -1.42408460447307 -1.90127934368323 -1.09358434187973 -1.09951898633615 -1.09275849857458 0.700561542690562 0.47613999171205 0.809850358651896 -0.521406587390538 0.794604704518071 1.0582608287183 0.937609844016463 0.827690181424027 1.02561778957237 0.694880412729725 1.12562893370611 -0.146164563207831 1.26463171413158 0.497324736128706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
974,sin(0.5x),-1.08005907481536 -1.34038259278383 -0.386094983637848 -0.530604374388144 -0.229683639245138 -1.12175192586922 0.597864315742245 -0.424407526874529 0.906436712252761 -0.243998415331904 0.837500051984707 0.283032078205727 0.964851713610082 0.623466394807417 0.352315292707408 0.604737177785895 1.22871402649098 1.36431987718805 0.463803660509399 0.890608491512269 1.41765541477751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
974,tanh(x),-0.807621601024814 -0.325812179121017 -1.09085685089804 -0.948011712913863 -1.87945608005618 -1.04641008892475 -0.40347906905843 -0.72455550400886 -0.730887650410731 0.348705351390011 0.30958138087167 1.06667073149068 0.461962744080922 1.08551861981524 1.24989641236493 1.47691219386089 1.51744613590364 1.26230729221563 1.33381209859494 0.97042230825629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
975,sin(0.5x),-0.998927536877874 -1.30410146880328 -1.17075266724868 -1.35260539606885 -1.0317660626263 -0.274116109614425 -1.19283532656732 -0.432543141139237 -0.357534396169974 -1.56942759582096 -0.0695125261456674 0.318879262660962 -0.304110238511546 0.000348113017781149 0.8322368438866 1.60847724477855 1.18655716551541 0.955864477273631 0.854824407820814 1.18669291197634 1.18208660532499 0.632613272526637 0.900405402477863 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
975,tanh(x),-1.58552546490707 -0.273268034036314 -0.0487012097374544 -2.22626673261958 -0.639087406230477 -0.450138074772529 -0.129759556519731 -0.322131913849295 0.909736440613464 1.26988829230731 -0.452580227741276 0.797613565234346 0.429418433338791 1.15384507557338 0.188431338698023 0.840497127195922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
976,sin(0.5x),-1.00267703285769 -1.61585854385571 -1.42773620269562 -0.422051781833446 -1.12552920772882 -1.27431449626665 -0.619077819939826 0.43610448404544 -0.844761093794964 -0.9238010179916 -0.6116702870175 0.0191387311930491 0.291390549795987 0.387518500398747 1.01324679334109 1.33462611836011 1.03051778399396 0.126344570970342 0.711488948908133 1.00290442804422 1.2204245622773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
976,tanh(x),-0.649356031405424 -0.640498093122102 -0.589740273548982 -1.18667266201759 -0.980394720678394 -0.412523321363593 -1.06776408948569 -0.295733348859579 0.221115766792512 1.45936874078648 2.39766556819931 1.54101919773996 1.2779767711738 1.37812039022195 0.237698498999295 1.92918830779058 1.41064343002684 0.966943393849209 2.18890179473999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
977,sin(0.5x),-1.2201085736544 -0.970091822288753 -1.37854004415257 -1.29785782135771 -0.0991635820092577 -0.472526453505278 -1.79430846326877 0.181584763908653 -0.0547794673202266 0.245342742239248 0.312705475352051 0.467537793177375 1.31909302735174 1.07860025759155 0.915245613200987 0.337818804061672 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
977,tanh(x),-1.06226640124336 -1.18567944667299 -1.59362704293563 -1.80024316928493 -0.561429576774828 0.0128014283503757 -0.833798400708177 0.009229647459297 -1.29043278625924 -0.0539087407702033 0.863336015155469 -0.0478620229590551 0.571016028487331 0.845750028847123 0.354796400192922 1.28420769958099 2.42211059975362 0.922369685919972 0.847393322333195 0.75761485623476 0.665968728623055 1.20217522175769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
978,sin(0.5x),-0.992445748371227 0.177664045730848 -1.26814503152514 -0.179713638615591 -1.00726755157434 -0.207509464438365 -0.845541142892388 -0.394161248496315 -0.586828032898856 0.403997948826558 -0.0279679610214221 -0.183019920740274 0.281836501960348 0.761710399459033 1.13916051093027 1.16819320203295 1.1005401441114 0.58122275358185 2.05283622471887 1.95978738603184 0.740033540948125 1.33186724384752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
978,tanh(x),-1.87274764029233 -0.410935409708872 -1.06111064542705 -0.681924478784799 -0.799407895257571 -1.2746254190161 -0.493876456433896 -1.30341371085382 -0.483010244079375 1.2617585088058 0.502336331468568 1.14380565929153 0.17536494116536 1.65972519037199 1.52447335263803 1.27565884721606 0.582573112047973 0.750603186509231 -0.00601910902208802 0.299222334475329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
979,sin(0.5x),-1.31977445932947 -0.339455233197151 -0.717709330725368 -1.07806413662682 -0.770758239113189 -1.84047807263605 -1.27535727866244 -0.618362617773661 -0.390229774882558 0.78870154273568 0.380583274458284 0.121989952819601 1.12777133123764 0.603874679882725 0.807706479952896 0.791318351545055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
979,tanh(x),-0.827403942159598 -0.656383897424399 -0.453237082169161 -1.80176165807956 0.300780018268142 -2.14552337019962 -0.655083640955945 -0.0122837884590601 0.894031771119448 0.487993044053075 0.630225497452008 1.20197600359403 0.995493767781183 0.884640604400452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
980,sin(0.5x),-0.679747757911433 -1.04240048086204 -1.16942532574213 -0.568543535740028 -1.75810840294804 -1.4995962039015 -0.199143198373008 -0.118293180073402 -0.690690943222184 0.486262720599072 0.924461617932784 0.632749085595165 0.508671321260177 1.58143539163175 1.36527242284088 0.948970093096176 0.95792922663716 2.17719283159634 0.930694366726527 1.22937502098466 0.812139819428212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
980,tanh(x),-1.93779217992145 -1.99123837773722 -0.39104865750086 -1.01834927194699 -0.694848088249496 -1.27745824206294 -1.42750156780375 -1.42417646318553 -1.09693138044494 -0.586225506921103 -1.14156911454868 -1.0959539404341 -0.690311155921973 -0.300938630860436 -0.0371423716565819 -0.329614787976632 -0.345744943196066 0.752799121471312 1.45142439188581 1.38604758430862 1.4168266698231 1.18731198813345 0.767454403308037 1.11502705844698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
981,sin(0.5x),-0.635925154705201 -0.814807134613873 -0.593185355467976 -1.00381737774848 -1.04439278404366 -0.281280145035956 -1.09961454071332 -0.438576837457681 -0.652304209101075 0.193165097486315 0.185028359033839 -0.299720198028825 -0.252496273327067 1.20933792720918 0.523110790154867 0.211742676196855 0.472640536188855 0.596821979513819 1.0206848206061 0.853035628306575 1.64774408518844 1.08931950719066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
981,tanh(x),-0.997126595836628 -1.0487713639998 -1.01167175141166 -1.41812918800586 -1.02360374039474 -1.58102826664386 -1.1102807034492 -0.811544399631797 0.493790110361431 1.50304487638281 -0.405917591187246 0.80459845355393 0.478019279558905 0.843427425692838 1.3431516630268 0.76723935376784 1.08123998980691 1.18498501966174 1.47969153675983 1.05752764750523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
982,sin(0.5x),0.0915765835755701 0.0850118776456001 -1.16076827747939 -1.39767190286114 -1.06614842186878 -1.3722304099837 0.113974939544235 -1.19865500892143 -1.54813271089517 -0.82686951113798 -1.33200004368605 -0.718921263661024 0.103264987823747 0.0544650633672734 0.156141509260682 1.13384904781317 -0.251148368601939 1.24629383225661 0.752895251148809 0.764881321920241 0.811206337226119 0.808967726924124 0.821773177715593 0.940652652241391 0.680046075514361 -0.273447972402644 1.27232024393901 1.5468089216729 0 0 0 0 0 0 0 0 0 0 0 0,28
982,tanh(x),-1.03677456943479 -1.20179998907788 -0.726107490576063 -1.61058456750213 -0.560061463633156 -0.551289815608396 -0.0540796921431882 -0.49576110676899 1.03921467922372 1.08517684435282 1.14793209958932 -0.298027790646455 0.852266255350801 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
983,sin(0.5x),-1.39264301270542 -1.5100096391386 -1.15917628289398 -0.538249826045498 -1.151897266804 0.662071956626841 -1.86172191448287 -0.0945251135598553 -0.363389039513035 0.752187967761884 0.301103080560973 0.706569360626436 1.04255567438316 0.754117884349183 0.857200438404377 0.596256263661488 1.38803296283581 0.995628954502116 0.696894928747245 1.47614745276824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
983,tanh(x),-1.31482427187672 -0.704082973150498 -1.52247678468693 -1.31327439384512 -1.12997196581899 -0.771351546902099 -0.539213335428171 -1.30809303666825 0.945417601989609 0.0517762329191473 0.585261589422877 1.28093081879595 0.462580517879468 0.497318395483748 1.29692630199224 0.825547071607755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
984,sin(0.5x),-0.604443746129113 -0.762233460867112 -0.743120128858793 -0.495773819302743 -0.545184451947489 -0.498743904072554 -0.869508744052514 0.40355798426811 0.776128194384178 0.332429890820592 0.0722755312753809 0.0141404287794833 -0.106191096240517 1.16599997592892 0.650660837211654 -0.0939674792023846 0.218003864633254 0.524989718477049 0.629108337469772 0.668884209131822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
984,tanh(x),0.134335518053503 -0.10252256186365 -1.13754331901204 -0.773893471971346 -0.834440531582356 0.19466581109166 1.00384329155326 0.672989803312884 0.620517160408609 0.770377934040533 -0.0509943827507146 1.25334630178424 1.09143587357252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
985,sin(0.5x),-1.23453538312051 -0.85876404497527 -0.411697435667387 -1.08907754517809 0.162607973810065 -0.791446236779466 -0.293168360404447 -0.348026381158727 0.0175575761349574 -0.0263881419229897 -0.79962346423316 0.0522140737285539 1.15867441335734 1.01317100133318 0.362018128731957 1.2865392890078 -0.130963745822731 1.16153469893836 0.368602761774287 1.31603187545649 0.3620959900654 0.6792201920377 0.37656976666732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
985,tanh(x),-0.147769304811633 -1.32345799421753 -0.130550820875901 -0.49495515033329 -1.25023629729612 -1.8832046483241 -1.22666622698734 -0.411814985684705 -0.684490132123883 -1.40050302810349 -0.505913967500607 -0.293425493646271 0.751958953075287 1.01967600875973 0.990415642064671 0.521523543922064 0.725697800240965 0.911385722566562 1.31923641218505 1.67264038139437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
986,sin(0.5x),-1.1398676348177 -0.301498428067096 -1.0484519473384 -1.21607407942918 -0.335722137646426 -1.04637638905353 -0.846368135590698 -0.594991772504965 -0.278449067275167 -0.750091402155311 -0.437759995514733 0.300526586944371 1.21475785453232 1.16611737379726 1.25474320945486 1.03414145398279 0.542947161277282 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
986,tanh(x),-1.13235472186481 -0.365078140167316 -0.724666685000278 -0.925619570362064 -1.89192344969035 -0.482176837277433 -0.406598020996371 1.3653803988255 0.310263362284692 0.196878298219731 0.177287789344395 1.70223829833509 0.446947452055573 1.71411182602076 1.07208155352842 0.641593271758232 1.07773238261241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
987,sin(0.5x),-0.614264410046551 -0.595645987240119 -0.414129282135312 -1.12884943677912 -1.60852548336199 -1.32791351227141 -0.46404481581442 0.229844850995037 -0.115588850289181 -0.053964351936588 -0.12314991629096 0.0713761718784027 0.0185743929101477 0.736317538532255 0.73818561678186 0.718292012176359 0.616068845613023 0.368800574929667 1.18910380591312 0.280093711525348 0.544063459296661 1.37064475158936 1.20856478888124 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
987,tanh(x),-1.57022607735114 -1.23264398395036 -1.64738585261331 -1.6996187748623 -0.567974644237268 -1.47487127069469 0.574883975187416 1.15776373050786 1.57108943663112 0.616739400946063 1.0176444152064 0.714576446739981 1.32471266666415 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
988,sin(0.5x),-1.76546377897676 -0.749558677798756 -0.630354748503339 -0.89500464107554 -1.06627455946427 -0.685167600099068 -0.613560779403153 -1.4176418279149 0.143460138232048 0.486179018663426 0.205572082136775 1.07620424186974 0.175018989835555 0.915714406013041 0.165351321327037 0.258094193592307 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
988,tanh(x),-1.53811067366612 -1.20382877221416 -1.73421499788048 -1.55623205987122 -1.37826319553473 -0.676814584380697 -0.684343689620951 -0.0851919313173176 -0.621076923975211 0.542893571857671 0.679242429949823 1.28823623776014 0.59718582146736 1.32720442431321 0.598848090894821 1.50344143109563 1.13077464754589 0.407295756891766 0.959818552293862 1.20401625580552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
989,sin(0.5x),-0.623194765290825 -0.703759891800755 -0.975401374606432 -0.495992575363194 -1.50560583904665 0.0805925196550479 -0.322137345148675 -1.17841637381032 -1.0749967997522 -0.822689691839278 -0.222118433165593 -0.267759558986612 -0.458410134755056 0.480247453386703 0.131870621040623 1.16494268402371 0.611550113819308 1.00797694722998 1.23803435507901 0.992398374541447 1.42267817712242 0.795695296002522 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
989,tanh(x),-0.664636971880371 -1.04386331057068 0.124235927345218 -1.24838786431923 -1.0004641564403 -0.388627043217357 -0.297833882601649 -0.5090319595557 -0.157550371374196 0.600856409152199 1.01660332819331 1.73634432769696 0.600935585319594 0.973038739651132 0.0869481495322592 1.49637828981579 2.1271310883679 1.83839873716052 1.14370913186655 1.41364293634348 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
990,sin(0.5x),-1.0533122187423 -1.2197344797808 -0.240925194740386 -1.00876433349221 -0.607925005221203 -0.485209519019896 -1.13285693856103 -0.48143731096043 1.01934167887074 0.309504286196046 1.14619799672264 2.18664373178588 0.744674487136645 0.513050431664547 1.04695611253233 1.06492341018929 0.406830621731794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
990,tanh(x),-0.934971498504994 -1.19233035149733 -0.290304701401424 -1.01556130473153 -0.922197935311106 -0.774604515266564 -1.18972205707687 -0.652677039650284 -0.241664712438224 -0.856459097135682 -1.0151245696268 0.380369511186802 0.942423255939151 0.647156490436834 1.09927850569052 1.19796476485434 1.443772738394 0.62911206436529 1.03940378654463 0.772328977540515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
991,sin(0.5x),-1.39900602448789 -0.775780470297173 -0.525886204041907 -0.530928107371981 -1.09535295085492 -1.34005971334393 -0.660904240779729 -0.876003649694616 0.179937419052144 -0.518942857610698 0.155474094058972 0.887744980846925 0.0958308031273059 1.37723594514875 0.764153401418126 0.473056974601476 1.70451573931235 0.0660785046055107 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
991,tanh(x),-0.945455155689753 -1.50862406445884 -0.453685114560062 -1.02105938417409 0.306244559893424 0.105479094953549 0.061357127197752 0.429447289678613 0.26508854621408 1.00886065299106 -0.0224864734847489 0.614020702191487 1.01526504309083 1.26761594987231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
992,sin(0.5x),-0.114480896475812 -0.647841335951129 -1.45159592141833 -1.65295349352919 -0.804175548326049 -0.495377503802023 -0.497725625490675 0.634014507846463 0.41982643599942 -0.145337019018344 0.63212085227142 0.684032505438292 0.660284709630959 0.344271170767292 1.39769804103927 1.1664627843694 1.04879865482235 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
992,tanh(x),-0.870381062067983 -0.967618611643599 -0.859512661149602 -0.524643543988513 -1.13920433192245 -1.12361077174024 -1.10611290421728 -0.131781577244739 -0.329624086014851 -0.374931015639149 0.879483170403273 0.630537939007418 0.863868774857573 0.762540786520276 0.892005197163965 -0.0337265264271545 1.23971012460676 0.486487324110757 0.936715978233397 1.05632657692342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
993,sin(0.5x),-0.4366915887521 -0.791754367290853 -0.741742815127473 -1.24169758389561 -1.02656143357925 -0.786953012686975 -0.975573284588645 0.492968566580845 -1.28047427092946 -0.635416082513279 -0.0680703331525074 -0.12033007741524 0.826811306722038 0.379865419081797 -0.41007871838701 0.482617358758151 0.496469791812768 0.497404557575796 1.25670625331534 2.33010427647494 0.545990730214996 0.592699811271489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
993,tanh(x),-0.816352075122521 -1.32135576250773 -0.34318260182693 -1.42240658942293 -0.462850760269056 -0.651917897201868 -1.28392700460921 -0.528474113309195 1.42193518537187 0.0667133289312847 0.202002410678886 1.4096665054676 0.859506162789298 0.842322810362279 1.40071205972078 0.754915159044217 1.0281759486756 0.716250241258738 1.16064154810943 1.42019066014059 0.529323556374089 1.56230427388911 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
994,sin(0.5x),-0.464981399764865 -1.3997898518726 -1.1326365194236 -1.05155389456664 -0.260621631013003 0.0058146861128211 -0.289979868453488 0.253612006983317 0.316595767257604 0.0868731382165109 1.11225879946937 0.557002218262721 1.10876172736117 1.11325768140632 1.50324182404508 2.0237789950811 0.634832981557265 1.02838670547804 1.24777049304164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
994,tanh(x),-0.394095899879424 0.318819267129752 -0.871628203324484 -1.39263513724202 -0.885388899993755 -0.27414852759054 -0.400401938518749 -0.891848171278251 -1.22312191972914 -0.255251261833259 -1.08919898936138 -0.104406061075744 -0.590669889415177 -0.225284519134343 0.520473405432197 1.4439788864923 1.59578658177144 0.302836569082401 0.278847635216382 0.227529257857338 1.55392340692828 1.05541877717635 1.59986275589038 0.8705382143354 0.25177369141606 1.18493968021496 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
995,sin(0.5x),-0.612858107219118 -1.07261681865946 -1.22266802155836 -0.453926999860716 -0.831764692570187 -1.15487848161282 -0.931842566466377 -0.951049257056707 -0.0251037159911225 1.16402048747458 0.822104789512428 2.19033991962727 0.722106954828336 0.822993184478011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
995,tanh(x),0.0594628748623798 -0.748288893052564 -0.15492677168987 -1.38546718667829 -0.18773698724664 -0.308602330990003 -1.74446484424619 -0.0255982055486578 0.0474243396466431 0.080143838021406 0.7679947812253 0.736074678839117 1.10299725557197 0.732652972664989 0.528863306392542 1.36398485969532 1.23978871804825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
996,sin(0.5x),0.157485756252354 -0.914586948441784 -1.71391844282282 -1.80414519739798 -0.966477237379429 -1.12059621277291 -1.20535287537184 -1.52908595809197 -0.404987894497704 0.207458507661058 0.0285654997090321 0.0108023205579921 0.234046579507101 -0.270853234737457 0.57947578131162 0.487020238234258 0.263153085641598 1.27333703791704 1.57747180005142 1.05562478678514 0.422638974490713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
996,tanh(x),0.244062801215961 -1.06793390926709 -0.961794806352635 -1.15868399545964 -1.18210588456748 -1.17104500960013 -1.06072512025243 -1.37096475595991 -1.00832608902089 -0.22287901849026 0.0551399427632931 -1.37413027683311 -0.745281186754222 0.498088756919236 1.34714196154713 0.838165391677051 0.678352002144649 1.33957712694263 0.258079990039993 1.05415930069309 1.07323897349345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
997,sin(0.5x),-0.250486200455997 -2.5457911458677 -1.02663721714381 -1.54269926448533 -1.18941316713628 -0.926925495240971 -0.185351785059727 -0.190442852099508 0.458639011729278 0.326980962075203 0.0241224894978378 0.412382519667845 0.68608484666281 0.727538735328517 1.4437491286136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
